Order_ID,Order_Date,Ship_Date,Customer_ID,Product_ID,Store_ID,Channel,Courier,Payment_Method,Qty,Unit_Price,Discount_Rate,Delivery_Status
TRX-00439,2023-04-24,2023-04-25,CUST-092,PRD-BEAU-006,STR-01,Shopee,JNE,ShopeePay,2,95000,0.0,On-Time
TRX-00199,2023-04-25,2023-04-26,CUST-001,PRD-FNB-001,STR-04,Shopee,JNE,Mandiri Virtual Account,2,125000,0.2,On-Time
TRX-00378,2023-04-25,2023-04-27,CUST-094,PRD-ELEC-005,STR-15,Shopee,SiCepat,ShopeePay,1,320000,0.0,On-Time
TRX-00399,2023-04-25,2023-04-26,CUST-059,PRD-FASH-005,STR-01,Shopee,SiCepat,Cash,1,320000,0.05,On-Time
TRX-00048,2023-04-26,2023-04-28,CUST-015,PRD-HOME-003,STR-11,Tokopedia,J&T Express,ShopeePay,3,260000,0.05,On-Time
TRX-00070,2023-04-26,2023-04-26,CUST-087,PRD-BEAU-006,STR-09,Offline Store,Store Pickup,GoPay,2,95000,0.0,On-Time
TRX-00416,2023-04-26,2023-04-28,CUST-082,PRD-BEAU-005,STR-04,TikTok Shop,J&T Express,Mandiri Virtual Account,2,125000,0.0,On-Time
TRX-00088,2023-04-27,2023-04-28,CUST-053,PRD-FASH-005,STR-15,Official Website,JNE,Mandiri Virtual Account,2,320000,0.0,On-Time
TRX-00294,2023-04-27,2023-04-27,CUST-095,PRD-HOME-005,STR-04,Offline Store,Store Pickup,BCA Virtual Account,2,290000,0.0,On-Time
TRX-00456,2023-04-28,2023-05-01,CUST-049,PRD-HOME-001,STR-11,Shopee,SiCepat,Credit Card,1,220000,0.0,On-Time
TRX-00466,2023-04-28,2023-04-30,CUST-058,PRD-FNB-002,STR-15,Tokopedia,JNE,QRIS,2,90000,0.0,On-Time
TRX-00179,2023-04-30,2023-05-02,CUST-007,PRD-ELEC-004,STR-04,Tokopedia,J&T Express,Mandiri Virtual Account,1,1100000,0.05,On-Time
TRX-00535,2023-04-30,2023-05-01,CUST-033,PRD-FNB-002,STR-15,TikTok Shop,J&T Express,ShopeePay,1,90000,0.05,On-Time
TRX-00384,2023-05-01,2023-05-05,CUST-001,PRD-ELEC-001,STR-15,Tokopedia,JNE,Cash,7,750000,0.0,Late Delivery
TRX-00577,2023-05-02,2023-05-05,CUST-028,PRD-BEAU-001,STR-01,Shopee,J&T Express,GoPay,2,135000,0.0,On-Time
TRX-00624,2023-05-02,2023-05-03,CUST-092,PRD-HOME-005,STR-15,TikTok Shop,J&T Express,GoPay,1,290000,0.15,On-Time
TRX-00471,2023-05-03,2023-05-04,CUST-084,PRD-ELEC-001,STR-15,Tokopedia,SiCepat,Mandiri Virtual Account,4,750000,0.0,On-Time
TRX-00505,2023-05-03,2023-05-05,CUST-067,PRD-FNB-001,STR-15,TikTok Shop,SiCepat,GoPay,2,125000,0.05,On-Time
TRX-00252,2023-05-05,2023-05-07,CUST-067,PRD-ELEC-006,STR-15,Shopee,SiCepat,Mandiri Virtual Account,1,490000,0.0,On-Time
TRX-00216,2023-05-06,2023-05-08,CUST-064,PRD-HOME-006,STR-06,Tokopedia,Instant Courier,ShopeePay,2,175000,0.05,On-Time
TRX-00200,2023-05-07,2023-05-07,CUST-059,PRD-FASH-006,STR-13,Offline Store,Store Pickup,BCA Virtual Account,1,450000,0.0,On-Time
TRX-00238,2023-05-07,2023-05-08,CUST-093,PRD-BEAU-003,STR-15,Shopee,J&T Express,Cash,1,85000,0.05,On-Time
TRX-00498,2023-05-07,2023-05-09,CUST-095,PRD-FASH-004,STR-06,Tokopedia,J&T Express,Cash,5,160000,0.05,On-Time
TRX-00543,2023-05-07,2023-05-08,CUST-032,PRD-ELEC-003,STR-15,TikTok Shop,J&T Express,GoPay,1,280000,0.0,On-Time
TRX-00034,2023-05-08,2023-05-09,CUST-016,PRD-HOME-006,STR-15,Official Website,JNE,ShopeePay,2,175000,0.05,On-Time
TRX-00188,2023-05-08,2023-05-10,CUST-001,PRD-FASH-003,STR-11,Official Website,JNE,BCA Virtual Account,5,120000,0.0,On-Time
TRX-00375,2023-05-08,2023-05-09,CUST-029,PRD-BEAU-005,STR-15,Tokopedia,JNE,BCA Virtual Account,3,125000,0.0,On-Time
TRX-00122,2023-05-09,2023-05-09,CUST-007,PRD-BEAU-003,STR-12,Offline Store,Store Pickup,Cash,1,85000,0.0,On-Time
TRX-00513,2023-05-10,2023-05-11,CUST-062,PRD-BEAU-003,STR-01,Tokopedia,Instant Courier,ShopeePay,1,85000,0.0,On-Time
TRX-00576,2023-05-10,2023-05-10,CUST-002,PRD-HOME-003,STR-10,Offline Store,Store Pickup,ShopeePay,1,260000,0.0,On-Time
TRX-00144,2023-05-14,2023-05-15,CUST-091,PRD-HOME-003,STR-11,TikTok Shop,J&T Express,BCA Virtual Account,1,260000,0.05,On-Time
TRX-00189,2023-05-14,2023-05-16,CUST-084,PRD-FASH-006,STR-15,Tokopedia,JNE,QRIS,2,450000,0.0,On-Time
TRX-00286,2023-05-15,2023-05-17,CUST-028,PRD-ELEC-002,STR-15,Shopee,SiCepat,ShopeePay,3,550000,0.15,On-Time
TRX-00036,2023-05-16,2023-05-18,CUST-085,PRD-ELEC-003,STR-15,Tokopedia,JNE,GoPay,1,280000,0.0,On-Time
TRX-00094,2023-05-17,2023-05-17,CUST-004,PRD-ELEC-006,STR-06,Offline Store,Store Pickup,BCA Virtual Account,1,490000,0.1,On-Time
TRX-00158,2023-05-17,2023-05-17,CUST-058,PRD-FASH-002,STR-14,Offline Store,Store Pickup,Credit Card,1,270000,0.0,On-Time
TRX-00639,2023-05-17,2023-05-19,CUST-013,PRD-FASH-003,STR-04,Official Website,SiCepat,Mandiri Virtual Account,2,120000,0.0,On-Time
TRX-00269,2023-05-18,2023-05-20,CUST-081,PRD-HOME-002,STR-06,TikTok Shop,J&T Express,GoPay,5,195000,0.0,On-Time
TRX-00485,2023-05-18,2023-05-19,CUST-061,PRD-BEAU-002,STR-15,Shopee,SiCepat,ShopeePay,1,110000,0.0,On-Time
TRX-00023,2023-05-19,2023-05-20,CUST-079,PRD-FNB-002,STR-06,Shopee,SiCepat,Mandiri Virtual Account,3,90000,0.1,On-Time
TRX-00564,2023-05-19,2023-05-24,CUST-053,PRD-FASH-002,STR-15,Official Website,AnterAja,Cash,2,270000,0.2,Late Delivery
TRX-00064,2023-05-21,2023-05-21,CUST-002,PRD-BEAU-001,STR-10,Offline Store,Store Pickup,QRIS,3,135000,0.1,On-Time
TRX-00205,2023-05-21,2023-05-21,CUST-008,PRD-HOME-006,STR-11,Offline Store,Store Pickup,QRIS,3,175000,0.1,On-Time
TRX-00221,2023-05-21,2023-05-22,CUST-069,PRD-FASH-004,STR-06,TikTok Shop,AnterAja,BCA Virtual Account,1,160000,0.1,On-Time
TRX-00275,2023-05-21,2023-05-23,CUST-012,PRD-BEAU-003,STR-01,TikTok Shop,J&T Express,QRIS,1,85000,0.0,On-Time
TRX-00448,2023-05-21,2023-05-23,CUST-095,PRD-FASH-003,STR-01,Tokopedia,JNE,Cash,6,120000,0.0,On-Time
TRX-00519,2023-05-21,2023-05-23,CUST-077,PRD-FNB-006,STR-15,Shopee,AnterAja,ShopeePay,3,80000,0.0,On-Time
TRX-00050,2023-05-22,2023-05-24,CUST-099,PRD-FNB-002,STR-15,Official Website,J&T Express,Cash,3,90000,0.0,On-Time
TRX-00363,2023-05-22,2023-05-25,CUST-034,PRD-BEAU-003,STR-15,Tokopedia,SiCepat,Cash,2,85000,0.1,On-Time
TRX-00473,2023-05-22,2023-05-24,CUST-029,PRD-BEAU-002,STR-15,Shopee,J&T Express,Credit Card,4,110000,0.0,On-Time
TRX-00174,2023-05-23,2023-05-25,CUST-072,PRD-FASH-004,STR-15,Tokopedia,J&T Express,GoPay,1,160000,0.2,On-Time
TRX-00631,2023-05-23,2023-05-26,CUST-033,PRD-ELEC-005,STR-04,Tokopedia,SiCepat,QRIS,2,320000,0.0,On-Time
TRX-00486,2023-05-24,2023-05-27,CUST-058,PRD-ELEC-006,STR-06,TikTok Shop,SiCepat,Credit Card,1,490000,0.2,On-Time
TRX-00337,2023-05-25,2023-05-26,CUST-039,PRD-FASH-002,STR-15,Shopee,J&T Express,BCA Virtual Account,1,270000,0.0,On-Time
TRX-00602,2023-05-26,2023-05-26,CUST-074,PRD-FASH-002,STR-09,Offline Store,Store Pickup,ShopeePay,1,270000,0.0,On-Time
TRX-00414,2023-05-28,2023-06-01,CUST-089,PRD-BEAU-004,STR-04,Shopee,SiCepat,BCA Virtual Account,1,160000,0.0,Late Delivery
TRX-00547,2023-05-28,2023-05-30,CUST-002,PRD-FASH-005,STR-15,Shopee,J&T Express,Mandiri Virtual Account,2,320000,0.0,On-Time
TRX-00243,2023-05-30,2023-05-31,CUST-089,PRD-ELEC-003,STR-15,Shopee,SiCepat,QRIS,2,280000,0.1,On-Time
TRX-00338,2023-05-31,2023-06-01,CUST-085,PRD-BEAU-003,STR-15,Tokopedia,J&T Express,Cash,2,85000,0.0,On-Time
TRX-00407,2023-05-31,2023-06-02,CUST-058,PRD-FNB-002,STR-04,Official Website,J&T Express,Cash,1,90000,0.0,On-Time
TRX-00417,2023-05-31,2023-05-31,CUST-058,PRD-ELEC-006,STR-12,Offline Store,Store Pickup,Credit Card,4,490000,0.0,On-Time
TRX-00069,2023-06-01,2023-06-01,CUST-096,PRD-FNB-004,STR-03,Offline Store,Store Pickup,Cash,1,170000,0.0,On-Time
TRX-00035,2023-06-02,2023-06-03,CUST-076,PRD-HOME-002,STR-04,TikTok Shop,AnterAja,Mandiri Virtual Account,1,195000,0.05,On-Time
TRX-00156,2023-06-02,2023-06-03,CUST-059,PRD-ELEC-003,STR-15,Shopee,JNE,Cash,2,280000,0.0,On-Time
TRX-00264,2023-06-02,2023-06-05,CUST-005,PRD-HOME-003,STR-06,Tokopedia,J&T Express,Mandiri Virtual Account,1,260000,0.1,On-Time
TRX-00376,2023-06-02,2023-06-03,CUST-038,PRD-HOME-003,STR-06,Shopee,Instant Courier,ShopeePay,2,260000,0.05,On-Time
TRX-00503,2023-06-03,2023-06-04,CUST-002,PRD-FNB-001,STR-15,Tokopedia,JNE,Credit Card,1,125000,0.0,On-Time
TRX-00237,2023-06-04,2023-06-05,CUST-035,PRD-HOME-004,STR-15,Shopee,JNE,GoPay,3,350000,0.0,On-Time
TRX-00361,2023-06-04,2023-06-07,CUST-087,PRD-HOME-005,STR-15,Tokopedia,SiCepat,GoPay,2,290000,0.0,On-Time
TRX-00151,2023-06-05,2023-06-08,CUST-022,PRD-ELEC-006,STR-11,Shopee,AnterAja,GoPay,1,490000,0.05,On-Time
TRX-00434,2023-06-06,2023-06-07,CUST-027,PRD-BEAU-006,STR-11,Tokopedia,AnterAja,Mandiri Virtual Account,2,95000,0.05,On-Time
TRX-00234,2023-06-07,2023-06-09,CUST-057,PRD-FASH-006,STR-15,Tokopedia,SiCepat,BCA Virtual Account,2,450000,0.0,On-Time
TRX-00307,2023-06-07,2023-06-07,CUST-060,PRD-FASH-003,STR-05,Offline Store,Store Pickup,Cash,3,120000,0.0,On-Time
TRX-00135,2023-06-08,2023-06-09,CUST-066,PRD-HOME-001,STR-04,Tokopedia,J&T Express,Cash,4,220000,0.0,On-Time
TRX-00606,2023-06-08,2023-06-10,CUST-088,PRD-BEAU-003,STR-15,Tokopedia,AnterAja,GoPay,2,85000,0.0,On-Time
TRX-00190,2023-06-09,2023-06-10,CUST-089,PRD-ELEC-004,STR-15,Shopee,Instant Courier,ShopeePay,2,1100000,0.15,On-Time
TRX-00298,2023-06-09,2023-06-11,CUST-042,PRD-ELEC-003,STR-15,Tokopedia,JNE,ShopeePay,1,280000,0.0,On-Time
TRX-00408,2023-06-10,2023-06-11,CUST-092,PRD-BEAU-006,STR-01,Tokopedia,J&T Express,QRIS,3,95000,0.05,On-Time
TRX-00566,2023-06-10,2023-06-11,CUST-051,PRD-BEAU-002,STR-01,Shopee,SiCepat,BCA Virtual Account,7,110000,0.05,On-Time
TRX-00053,2023-06-12,2023-06-17,CUST-096,PRD-HOME-004,STR-01,Shopee,AnterAja,ShopeePay,2,350000,0.1,Late Delivery
TRX-00009,2023-06-13,2023-06-14,CUST-070,PRD-ELEC-003,STR-04,TikTok Shop,J&T Express,Credit Card,1,280000,0.0,On-Time
TRX-00125,2023-06-13,2023-06-14,CUST-013,PRD-FNB-003,STR-15,Tokopedia,AnterAja,Cash,2,115000,0.0,On-Time
TRX-00157,2023-06-13,2023-06-14,CUST-094,PRD-FNB-004,STR-15,Official Website,J&T Express,BCA Virtual Account,1,170000,0.0,On-Time
TRX-00214,2023-06-13,2023-06-13,CUST-027,PRD-FASH-006,STR-12,Offline Store,Store Pickup,Mandiri Virtual Account,1,450000,0.0,On-Time
TRX-00251,2023-06-13,2023-06-15,CUST-009,PRD-FASH-004,STR-06,Tokopedia,SiCepat,Mandiri Virtual Account,2,160000,0.1,On-Time
TRX-00052,2023-06-14,2023-06-14,CUST-025,PRD-BEAU-005,STR-07,Offline Store,Store Pickup,BCA Virtual Account,1,125000,0.0,On-Time
TRX-00240,2023-06-14,2023-06-14,CUST-078,PRD-BEAU-005,STR-06,Offline Store,Store Pickup,GoPay,1,125000,0.0,On-Time
TRX-00107,2023-06-15,2023-06-17,CUST-081,PRD-FASH-005,STR-01,Shopee,SiCepat,GoPay,3,320000,0.0,On-Time
TRX-00272,2023-06-15,2023-06-15,CUST-037,PRD-FASH-005,STR-13,Offline Store,Store Pickup,GoPay,1,320000,0.0,On-Time
TRX-00571,2023-06-15,2023-06-16,CUST-058,PRD-ELEC-001,STR-15,Official Website,JNE,QRIS,1,750000,0.05,On-Time
TRX-00499,2023-06-16,2023-06-18,CUST-061,PRD-HOME-003,STR-15,Tokopedia,Instant Courier,Mandiri Virtual Account,4,260000,0.0,On-Time
TRX-00514,2023-06-16,2023-06-18,CUST-002,PRD-ELEC-006,STR-15,Shopee,Instant Courier,QRIS,2,490000,0.05,On-Time
TRX-00305,2023-06-17,2023-06-18,CUST-041,PRD-HOME-003,STR-04,Tokopedia,SiCepat,Mandiri Virtual Account,1,260000,0.0,On-Time
TRX-00597,2023-06-17,2023-06-17,CUST-019,PRD-FNB-001,STR-11,Offline Store,Store Pickup,Mandiri Virtual Account,3,125000,0.1,On-Time
TRX-00113,2023-06-18,2023-06-21,CUST-013,PRD-HOME-006,STR-01,Official Website,AnterAja,GoPay,2,175000,0.0,On-Time
TRX-00313,2023-06-19,2023-06-19,CUST-016,PRD-ELEC-002,STR-07,Offline Store,Store Pickup,Cash,3,550000,0.0,On-Time
TRX-00422,2023-06-19,2023-06-24,CUST-047,PRD-FASH-004,STR-11,Shopee,AnterAja,BCA Virtual Account,1,160000,0.1,Late Delivery
TRX-00428,2023-06-19,2023-06-22,CUST-005,PRD-ELEC-003,STR-15,Tokopedia,AnterAja,ShopeePay,1,280000,0.0,On-Time
TRX-00592,2023-06-19,2023-06-22,CUST-046,PRD-ELEC-003,STR-11,Tokopedia,SiCepat,Credit Card,4,280000,0.0,On-Time
TRX-00645,2023-06-20,2023-06-22,CUST-008,PRD-FASH-003,STR-15,Shopee,AnterAja,Mandiri Virtual Account,4,120000,0.0,On-Time
TRX-00104,2023-06-23,2023-06-25,CUST-029,PRD-FASH-005,STR-15,TikTok Shop,J&T Express,GoPay,2,320000,0.0,On-Time
TRX-00611,2023-06-24,2023-06-24,CUST-027,PRD-FNB-003,STR-10,Offline Store,Store Pickup,Cash,2,115000,0.0,On-Time
TRX-00111,2023-06-25,2023-06-27,CUST-092,PRD-ELEC-003,STR-15,Tokopedia,JNE,Mandiri Virtual Account,1,280000,0.0,On-Time
TRX-00173,2023-06-25,2023-06-26,CUST-070,PRD-FASH-006,STR-06,TikTok Shop,J&T Express,Mandiri Virtual Account,2,450000,0.1,On-Time
TRX-00371,2023-06-25,2023-06-26,CUST-053,PRD-BEAU-001,STR-06,Tokopedia,J&T Express,GoPay,3,135000,0.2,On-Time
TRX-00612,2023-06-25,2023-06-26,CUST-070,PRD-BEAU-005,STR-11,Tokopedia,SiCepat,Credit Card,1,125000,0.05,On-Time
TRX-00633,2023-06-25,2023-06-25,CUST-011,PRD-ELEC-005,STR-13,Offline Store,Store Pickup,ShopeePay,1,320000,0.1,On-Time
TRX-00132,2023-06-26,2023-06-27,CUST-031,PRD-BEAU-006,STR-04,TikTok Shop,J&T Express,GoPay,2,95000,0.0,On-Time
TRX-00176,2023-06-26,2023-06-26,CUST-099,PRD-FNB-002,STR-02,Offline Store,Store Pickup,GoPay,1,90000,0.0,On-Time
TRX-00291,2023-06-27,2023-06-28,CUST-067,PRD-HOME-005,STR-15,Tokopedia,SiCepat,BCA Virtual Account,2,290000,0.05,On-Time
TRX-00544,2023-06-28,2023-07-01,CUST-025,PRD-FASH-005,STR-15,Official Website,JNE,Cash,1,320000,0.05,On-Time
TRX-00477,2023-06-30,2023-07-03,CUST-067,PRD-HOME-006,STR-15,Tokopedia,SiCepat,BCA Virtual Account,1,175000,0.1,On-Time
TRX-00437,2023-07-02,2023-07-03,CUST-017,PRD-BEAU-004,STR-11,TikTok Shop,JNE,Credit Card,2,160000,0.0,On-Time
TRX-00063,2023-07-03,2023-07-03,CUST-074,PRD-FASH-004,STR-11,Offline Store,Store Pickup,ShopeePay,4,160000,0.0,On-Time
TRX-00317,2023-07-03,2023-07-04,CUST-062,PRD-HOME-006,STR-15,TikTok Shop,J&T Express,Credit Card,2,175000,0.0,On-Time
TRX-00319,2023-07-03,2023-07-06,CUST-099,PRD-BEAU-001,STR-01,Tokopedia,J&T Express,QRIS,4,135000,0.2,On-Time
TRX-00377,2023-07-03,2023-07-03,CUST-097,PRD-FASH-001,STR-01,Offline Store,Store Pickup,Mandiri Virtual Account,1,240000,0.15,On-Time
TRX-00440,2023-07-03,2023-07-06,CUST-100,PRD-FASH-004,STR-15,TikTok Shop,J&T Express,Credit Card,1,160000,0.0,On-Time
TRX-00562,2023-07-03,2023-07-03,CUST-011,PRD-BEAU-005,STR-08,Offline Store,Store Pickup,QRIS,2,125000,0.0,On-Time
TRX-00213,2023-07-04,2023-07-04,CUST-066,PRD-FNB-005,STR-08,Offline Store,Store Pickup,Cash,1,140000,0.0,On-Time
TRX-00293,2023-07-04,2023-07-06,CUST-008,PRD-HOME-004,STR-04,Tokopedia,AnterAja,BCA Virtual Account,3,350000,0.0,On-Time
TRX-00447,2023-07-04,2023-07-08,CUST-050,PRD-HOME-004,STR-01,Tokopedia,J&T Express,QRIS,5,350000,0.1,Late Delivery
TRX-00147,2023-07-05,2023-07-07,CUST-066,PRD-FASH-002,STR-04,Tokopedia,J&T Express,GoPay,1,270000,0.0,On-Time
TRX-00451,2023-07-05,2023-07-07,CUST-078,PRD-BEAU-005,STR-15,Shopee,J&T Express,ShopeePay,2,125000,0.05,On-Time
TRX-00495,2023-07-05,2023-07-06,CUST-096,PRD-BEAU-001,STR-06,Tokopedia,J&T Express,GoPay,1,135000,0.0,On-Time
TRX-00112,2023-07-06,2023-07-08,CUST-048,PRD-FNB-006,STR-15,Shopee,SiCepat,BCA Virtual Account,1,80000,0.0,On-Time
TRX-00444,2023-07-06,2023-07-06,CUST-065,PRD-ELEC-001,STR-10,Offline Store,Store Pickup,QRIS,2,750000,0.1,On-Time
TRX-00521,2023-07-06,2023-07-08,CUST-100,PRD-BEAU-002,STR-15,TikTok Shop,JNE,ShopeePay,1,110000,0.05,On-Time
TRX-00464,2023-07-07,2023-07-08,CUST-079,PRD-FASH-003,STR-15,Tokopedia,SiCepat,Credit Card,4,120000,0.0,On-Time
TRX-00077,2023-07-08,2023-07-11,CUST-070,PRD-FNB-005,STR-15,Shopee,J&T Express,ShopeePay,4,140000,0.0,On-Time
TRX-00299,2023-07-08,2023-07-09,CUST-076,PRD-HOME-004,STR-15,Official Website,SiCepat,ShopeePay,4,350000,0.1,On-Time
TRX-00209,2023-07-09,2023-07-12,CUST-012,PRD-HOME-006,STR-01,Tokopedia,SiCepat,Mandiri Virtual Account,2,175000,0.0,On-Time
TRX-00340,2023-07-09,2023-07-10,CUST-024,PRD-HOME-003,STR-06,Tokopedia,SiCepat,QRIS,1,260000,0.0,On-Time
TRX-00303,2023-07-10,2023-07-12,CUST-059,PRD-BEAU-006,STR-06,Tokopedia,J&T Express,ShopeePay,1,95000,0.0,On-Time
TRX-00059,2023-07-11,2023-07-12,CUST-056,PRD-ELEC-005,STR-04,TikTok Shop,J&T Express,Cash,3,320000,0.0,On-Time
TRX-00258,2023-07-11,2023-07-13,CUST-089,PRD-ELEC-005,STR-15,Tokopedia,J&T Express,QRIS,1,320000,0.0,On-Time
TRX-00232,2023-07-12,2023-07-13,CUST-056,PRD-ELEC-006,STR-04,Shopee,J&T Express,BCA Virtual Account,7,490000,0.05,On-Time
TRX-00531,2023-07-12,2023-07-12,CUST-099,PRD-HOME-006,STR-08,Offline Store,Store Pickup,ShopeePay,3,175000,0.0,On-Time
TRX-00060,2023-07-15,2023-07-16,CUST-080,PRD-BEAU-004,STR-15,Tokopedia,J&T Express,BCA Virtual Account,1,160000,0.15,On-Time
TRX-00424,2023-07-15,2023-07-17,CUST-015,PRD-HOME-001,STR-15,Tokopedia,SiCepat,Credit Card,1,220000,0.05,On-Time
TRX-00278,2023-07-16,2023-07-19,CUST-012,PRD-BEAU-006,STR-15,Shopee,JNE,Cash,2,95000,0.0,On-Time
TRX-00573,2023-07-16,2023-07-17,CUST-094,PRD-FNB-002,STR-15,Tokopedia,J&T Express,GoPay,4,90000,0.05,On-Time
TRX-00634,2023-07-16,2023-07-18,CUST-031,PRD-BEAU-004,STR-04,Tokopedia,JNE,Cash,1,160000,0.05,On-Time
TRX-00511,2023-07-17,2023-07-19,CUST-099,PRD-HOME-003,STR-04,Tokopedia,J&T Express,Mandiri Virtual Account,1,260000,0.2,On-Time
TRX-00256,2023-07-18,2023-07-18,CUST-079,PRD-HOME-001,STR-10,Offline Store,Store Pickup,Mandiri Virtual Account,1,220000,0.0,On-Time
TRX-00365,2023-07-18,2023-07-19,CUST-095,PRD-ELEC-002,STR-15,TikTok Shop,SiCepat,Credit Card,6,550000,0.05,On-Time
TRX-00429,2023-07-18,2023-07-20,CUST-058,PRD-BEAU-003,STR-15,Shopee,J&T Express,BCA Virtual Account,1,85000,0.0,On-Time
TRX-00115,2023-07-20,2023-07-21,CUST-017,PRD-BEAU-002,STR-01,TikTok Shop,JNE,QRIS,2,110000,0.0,On-Time
TRX-00329,2023-07-20,2023-07-20,CUST-099,PRD-BEAU-001,STR-10,Offline Store,Store Pickup,Mandiri Virtual Account,1,135000,0.05,On-Time
TRX-00607,2023-07-20,2023-07-20,CUST-024,PRD-BEAU-005,STR-06,Offline Store,Store Pickup,ShopeePay,3,125000,0.0,On-Time
TRX-00314,2023-07-22,2023-07-23,CUST-064,PRD-ELEC-001,STR-11,Shopee,J&T Express,Mandiri Virtual Account,1,750000,0.0,On-Time
TRX-00223,2023-07-23,2023-07-26,CUST-011,PRD-FASH-006,STR-01,Tokopedia,J&T Express,BCA Virtual Account,4,450000,0.0,On-Time
TRX-00228,2023-07-23,2023-07-23,CUST-010,PRD-FASH-004,STR-07,Offline Store,Store Pickup,QRIS,1,160000,0.0,On-Time
TRX-00497,2023-07-23,2023-07-24,CUST-068,PRD-FNB-001,STR-15,TikTok Shop,AnterAja,Mandiri Virtual Account,2,125000,0.0,On-Time
TRX-00245,2023-07-25,2023-07-27,CUST-069,PRD-HOME-005,STR-15,Shopee,Instant Courier,Cash,3,290000,0.1,On-Time
TRX-00311,2023-07-25,2023-07-26,CUST-048,PRD-BEAU-004,STR-15,TikTok Shop,AnterAja,BCA Virtual Account,2,160000,0.05,On-Time
TRX-00040,2023-07-26,2023-07-27,CUST-035,PRD-HOME-005,STR-15,Tokopedia,JNE,GoPay,6,290000,0.0,On-Time
TRX-00180,2023-07-28,2023-07-29,CUST-084,PRD-FNB-006,STR-04,TikTok Shop,J&T Express,BCA Virtual Account,3,80000,0.0,On-Time
TRX-00149,2023-07-29,2023-07-30,CUST-074,PRD-ELEC-003,STR-15,Tokopedia,JNE,Cash,1,280000,0.0,On-Time
TRX-00171,2023-07-30,2023-07-30,CUST-065,PRD-FNB-001,STR-12,Offline Store,Store Pickup,BCA Virtual Account,2,125000,0.0,On-Time
TRX-00560,2023-07-30,2023-07-31,CUST-039,PRD-HOME-003,STR-04,TikTok Shop,J&T Express,Mandiri Virtual Account,2,260000,0.1,On-Time
TRX-00506,2023-07-31,2023-08-02,CUST-025,PRD-FNB-004,STR-15,Tokopedia,JNE,ShopeePay,1,170000,0.0,On-Time
TRX-00591,2023-07-31,2023-08-01,CUST-096,PRD-ELEC-002,STR-15,Official Website,JNE,QRIS,2,550000,0.0,On-Time
TRX-00594,2023-07-31,2023-07-31,CUST-012,PRD-HOME-004,STR-05,Offline Store,Store Pickup,Mandiri Virtual Account,3,350000,0.0,On-Time
TRX-00403,2023-08-01,2023-08-03,CUST-006,PRD-FNB-006,STR-06,Tokopedia,JNE,Credit Card,2,80000,0.05,On-Time
TRX-00421,2023-08-01,2023-08-01,CUST-070,PRD-HOME-006,STR-11,Offline Store,Store Pickup,GoPay,1,175000,0.0,On-Time
TRX-00587,2023-08-01,2023-08-02,CUST-053,PRD-ELEC-002,STR-15,TikTok Shop,J&T Express,Cash,1,550000,0.05,On-Time
TRX-00182,2023-08-02,2023-08-06,CUST-023,PRD-FNB-006,STR-15,Shopee,AnterAja,GoPay,2,80000,0.2,Late Delivery
TRX-00352,2023-08-02,2023-08-02,CUST-078,PRD-BEAU-003,STR-07,Offline Store,Store Pickup,QRIS,1,85000,0.0,On-Time
TRX-00580,2023-08-02,2023-08-04,CUST-023,PRD-ELEC-006,STR-01,TikTok Shop,SiCepat,ShopeePay,7,490000,0.0,On-Time
TRX-00096,2023-08-03,2023-08-06,CUST-059,PRD-FASH-005,STR-11,Shopee,SiCepat,Mandiri Virtual Account,1,320000,0.0,On-Time
TRX-00128,2023-08-03,2023-08-03,CUST-082,PRD-FNB-002,STR-08,Offline Store,Store Pickup,Credit Card,2,90000,0.0,On-Time
TRX-00159,2023-08-03,2023-08-03,CUST-032,PRD-FNB-004,STR-12,Offline Store,Store Pickup,GoPay,3,170000,0.1,On-Time
TRX-00197,2023-08-04,2023-08-04,CUST-048,PRD-FNB-005,STR-07,Offline Store,Store Pickup,BCA Virtual Account,1,140000,0.1,On-Time
TRX-00389,2023-08-04,2023-08-05,CUST-084,PRD-FNB-005,STR-15,TikTok Shop,AnterAja,ShopeePay,2,140000,0.0,On-Time
TRX-00569,2023-08-05,2023-08-05,CUST-038,PRD-BEAU-002,STR-08,Offline Store,Store Pickup,Cash,3,110000,0.05,On-Time
TRX-00005,2023-08-06,2023-08-07,CUST-029,PRD-ELEC-006,STR-15,Shopee,AnterAja,Mandiri Virtual Account,2,490000,0.05,On-Time
TRX-00206,2023-08-07,2023-08-09,CUST-072,PRD-HOME-004,STR-15,TikTok Shop,JNE,ShopeePay,1,350000,0.0,On-Time
TRX-00644,2023-08-07,2023-08-08,CUST-089,PRD-FNB-005,STR-04,Tokopedia,J&T Express,ShopeePay,2,140000,0.1,On-Time
TRX-00254,2023-08-08,2023-08-10,CUST-050,PRD-ELEC-001,STR-04,Tokopedia,SiCepat,Cash,7,750000,0.0,On-Time
TRX-00100,2023-08-09,2023-08-10,CUST-023,PRD-ELEC-005,STR-15,Tokopedia,SiCepat,ShopeePay,5,320000,0.0,On-Time
TRX-00487,2023-08-10,2023-08-11,CUST-049,PRD-FASH-001,STR-06,Tokopedia,J&T Express,Cash,1,240000,0.15,On-Time
TRX-00538,2023-08-11,2023-08-12,CUST-054,PRD-FNB-006,STR-01,Tokopedia,SiCepat,Cash,3,80000,0.1,On-Time
